,1.0,3.5,6.0,8.5,11.0
63,31.652454011199197,13.025424177786526,4.4807913447462235,38.016259557167324,1.1543701116870837
64,9.088861935793812,33.60147784744584,4.60257445167471,2.7361410531223136,27.89084002649036
65,27.405937722684673,16.516148827290753,21.90380673398897,1.8262149912117267,18.41652658119289
66,9.098850755207033,63.2731115070611,7.038684128857387,1.8201481724891757,37.58738947363066
67,39.47106949447857,39.86978924912985,4.627243684132492,5.241030072887156,41.78665796689255
68,23.154118764254267,11.222005923139939,7.101209264578152,2.0822855873575343,19.467227817004414
69,42.79846696209774,66.74219873406138,63.933943428278766,62.45649603516138,17.984466641880186
70,52.64470875073105,9.865388850473375,17.2850627028631,34.97699701726813,5.327711940261409
71,54.19211617459036,39.78871184314089,13.565677580786073,79.08600814917729,91.11820600560324
72,13.991438979654184,152.63119771516335,47.33283317865568,54.78181788826307,59.3760981607231
73,9.152635580962219,9.162868852913233,12.43191995004456,90.12461677269232,93.40273945411323
74,40.76592881489775,9.622593718686314,87.04716901023201,77.24919195995133,74.65624969287161
75,60.88968523228434,20.098807050884652,12.519555021827017,110.32561655707552,11.548857443108261
76,23.688918115784436,114.38133135485165,70.75114954938103,109.69307959646538,121.98161762333248
77,12.463774083144827,118.86758930676456,12.703398967916428,119.94031502193948,8.670485575433787
78,99.33035789916134,158.34882215226355,146.57779362614247,76.44359411293787,155.16232710781307
79,64.39645613287752,90.28777723036785,277.7739542914175,125.05586893033033,249.76813619504884
80,13.128664745789322,118.36329172610395,7.071086720566466,135.24752404793645,175.18466025752028
81,140.01821827635126,41.99829024498189,127.67004828902753,327.54505226137593,293.72501119164076
82,11.672542683014981,36.26899338005826,36.457444827165986,1.9426101078084137,87.43667783295228
83,12.528108391985008,11.13914164523558,6.393864643857075,17.61840188468622,36.44356001139583
84,27.055864987041815,25.776331844341655,130.63564624513072,41.31326362813854,137.77752539749525
85,96.69219330936511,182.77057203575328,255.65573893536114,144.24959428651036,103.55183461731691
86,147.17188701375719,9.6035489283716,280.23324820459385,230.35857873464795,212.15346226032324
87,129.15197498401943,277.0570610951146,33.28359746290289,284.91001294332585,284.59428148798645
88,238.55086920394743,222.2187907081554,46.17781597120535,280.63141356526063,276.27685507721776
89,116.1184621543898,269.1298966731041,290.7108310227402,214.8588309987047,209.46697381816108
90,336.7430405859207,393.992060578722,285.0086094422528,378.8526381519939,430.4447760255121
91,124.79204485773516,219.54418137586345,115.18389551407256,211.69448251611072,27.417700150431642
92,73.03125579807832,42.57502801247284,61.399493567889635,39.5217666366928,521.0506724010196
93,17.46074573922718,526.2143465597208,215.55149883362475,474.1172746668917,473.37693505400705
94,107.18747381369141,173.3220422603849,623.6427067508687,449.00231106348764,646.1996846800771
95,393.0216996437278,417.26690326769653,637.2244053763451,123.72146847395902,1106.0979966689808
96,391.98917995486545,673.4434626940315,1066.1499299612965,941.0715949315193,888.334886198171
97,311.2831740371523,813.1064479156987,966.4466015230516,1398.2415265088978,1453.6129237824725
98,284.06118571916005,1254.7002523233443,1199.6765144184965,1296.3358884692534,1262.5602475908015
99,533.4856976182667,1277.0929298022343,1099.141209353046,1215.8913821645367,1145.2890580586768
100,355.0079982137088,1468.5430048908902,957.682646975455,1330.8040674713914,1543.608265756179
